index,class_info,class_count
95,"[('EOSINOPHIL', (116, 151, 44, 56)), ('NEUTROPHIL', (56, 21, 34, 36)), ('NEUTROPHIL', (162, 39, 39, 48)), ('NEUTROPHIL', (8, 164, 31, 41))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
96,"[('EOSINOPHIL', (0, 52, 19, 30)), ('EOSINOPHIL', (112, 52, 19, 30)), ('EOSINOPHIL', (24, 119, 27, 35)), ('LYMPHOCYTE', (133, 165, 19, 32))]","{'EOSINOPHIL': 3, 'LYMPHOCYTE': 1}"
97,"[('LYMPHOCYTE', (40, 52, 27, 31)), ('NEUTROPHIL', (168, 0, 30, 26)), ('NEUTROPHIL', (22, 155, 31, 41)), ('NEUTROPHIL', (163, 122, 28, 44))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 3}"
98,"[('EOSINOPHIL', (26, 47, 25, 39)), ('LYMPHOCYTE', (21, 165, 19, 32)), ('NEUTROPHIL', (155, 20, 30, 42)), ('NEUTROPHIL', (136, 147, 35, 42))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
99,"[('EOSINOPHIL', (161, 54, 42, 56)), ('LYMPHOCYTE', (44, 44, 26, 28)), ('LYMPHOCYTE', (156, 134, 22, 33)), ('NEUTROPHIL', (121, 54, 26, 47)), ('NEUTROPHIL', (13, 152, 26, 35))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 2, 'NEUTROPHIL': 2}"
100,"[('LYMPHOCYTE', (75, 70, 21, 30)), ('LYMPHOCYTE', (44, 134, 22, 33)), ('NEUTROPHIL', (139, 21, 26, 29)), ('NEUTROPHIL', (144, 116, 33, 41))]","{'LYMPHOCYTE': 2, 'NEUTROPHIL': 2}"
101,"[('EOSINOPHIL', (29, 66, 26, 36)), ('EOSINOPHIL', (136, 7, 27, 35)), ('EOSINOPHIL', (136, 119, 27, 35)), ('NEUTROPHIL', (24, 147, 35, 42))]","{'EOSINOPHIL': 3, 'NEUTROPHIL': 1}"
102,"[('EOSINOPHIL', (152, 16, 31, 31)), ('LYMPHOCYTE', (52, 26, 24, 33)), ('MONOCYTE', (23, 7, 30, 52)), ('NEUTROPHIL', (79, 156, 26, 42)), ('NEUTROPHIL', (173, 112, 31, 26))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
103,"[('EOSINOPHIL', (29, 178, 26, 36)), ('LYMPHOCYTE', (156, 50, 25, 29)), ('MONOCYTE', (88, 74, 24, 38)), ('NEUTROPHIL', (14, 23, 26, 33)), ('NEUTROPHIL', (137, 185, 33, 39))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
104,"[('LYMPHOCYTE', (148, 155, 28, 40)), ('NEUTROPHIL', (22, 26, 31, 36)), ('NEUTROPHIL', (154, 52, 27, 34)), ('NEUTROPHIL', (0, 144, 27, 45))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 3}"
105,"[('EOSINOPHIL', (26, 0, 23, 24)), ('EOSINOPHIL', (44, 134, 40, 50)), ('EOSINOPHIL', (171, 163, 26, 35)), ('LYMPHOCYTE', (156, 22, 22, 33))]","{'EOSINOPHIL': 3, 'LYMPHOCYTE': 1}"
106,"[('EOSINOPHIL', (50, 84, 27, 28)), ('EOSINOPHIL', (188, 51, 25, 35)), ('EOSINOPHIL', (76, 163, 25, 35)), ('EOSINOPHIL', (136, 158, 25, 31))]",{'EOSINOPHIL': 4}
107,"[('LYMPHOCYTE', (171, 71, 24, 33)), ('LYMPHOCYTE', (187, 129, 26, 34)), ('NEUTROPHIL', (28, 34, 29, 28)), ('NEUTROPHIL', (42, 164, 27, 34))]","{'LYMPHOCYTE': 2, 'NEUTROPHIL': 2}"
108,"[('EOSINOPHIL', (106, 95, 6, 17)), ('EOSINOPHIL', (26, 0, 24, 23)), ('LYMPHOCYTE', (164, 138, 24, 33)), ('MONOCYTE', (135, 119, 30, 52)), ('NEUTROPHIL', (115, 4, 21, 30)), ('NEUTROPHIL', (22, 140, 30, 50))]","{'EOSINOPHIL': 2, 'LYMPHOCYTE': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
109,"[('EOSINOPHIL', (19, 56, 30, 42)), ('EOSINOPHIL', (4, 151, 44, 56)), ('EOSINOPHIL', (180, 174, 24, 46)), ('NEUTROPHIL', (114, 78, 24, 34))]","{'EOSINOPHIL': 3, 'NEUTROPHIL': 1}"
110,"[('EOSINOPHIL', (26, 47, 25, 39)), ('EOSINOPHIL', (173, 59, 26, 33)), ('LYMPHOCYTE', (44, 134, 22, 33)), ('NEUTROPHIL', (134, 140, 30, 50))]","{'EOSINOPHIL': 2, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 1}"
111,"[('EOSINOPHIL', (36, 14, 36, 54)), ('EOSINOPHIL', (106, 207, 6, 17)), ('EOSINOPHIL', (26, 112, 24, 23)), ('NEUTROPHIL', (128, 75, 31, 37)), ('NEUTROPHIL', (157, 149, 34, 46))]","{'EOSINOPHIL': 3, 'NEUTROPHIL': 2}"
112,"[('LYMPHOCYTE', (75, 70, 21, 30)), ('NEUTROPHIL', (144, 82, 21, 30)), ('NEUTROPHIL', (78, 158, 26, 33)), ('NEUTROPHIL', (128, 187, 31, 37))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 3}"
113,"[('EOSINOPHIL', (53, 30, 47, 48)), ('EOSINOPHIL', (26, 159, 25, 39)), ('MONOCYTE', (144, 118, 31, 46)), ('NEUTROPHIL', (123, 37, 34, 42))]","{'EOSINOPHIL': 2, 'MONOCYTE': 1, 'NEUTROPHIL': 1}"
114,"[('LYMPHOCYTE', (164, 138, 24, 33)), ('MONOCYTE', (159, 62, 31, 48)), ('MONOCYTE', (135, 119, 30, 52)), ('NEUTROPHIL', (53, 81, 27, 27)), ('NEUTROPHIL', (24, 161, 26, 37))]","{'LYMPHOCYTE': 1, 'MONOCYTE': 2, 'NEUTROPHIL': 2}"
115,"[('EOSINOPHIL', (157, 184, 36, 40)), ('LYMPHOCYTE', (74, 182, 21, 30)), ('NEUTROPHIL', (41, 74, 39, 38)), ('NEUTROPHIL', (168, 21, 34, 36))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
116,"[('EOSINOPHIL', (53, 142, 47, 48)), ('EOSINOPHIL', (144, 133, 21, 28)), ('LYMPHOCYTE', (139, 15, 20, 26)), ('LYMPHOCYTE', (178, 192, 19, 26)), ('NEUTROPHIL', (25, 10, 35, 43))]","{'EOSINOPHIL': 2, 'LYMPHOCYTE': 2, 'NEUTROPHIL': 1}"
117,"[('EOSINOPHIL', (45, 72, 36, 40)), ('NEUTROPHIL', (137, 79, 22, 33)), ('NEUTROPHIL', (31, 116, 33, 41)), ('NEUTROPHIL', (155, 132, 30, 42))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
118,"[('MONOCYTE', (200, 74, 24, 38)), ('NEUTROPHIL', (34, 66, 24, 33)), ('NEUTROPHIL', (126, 23, 26, 33)), ('NEUTROPHIL', (32, 194, 21, 30)), ('NEUTROPHIL', (140, 146, 29, 28))]","{'MONOCYTE': 1, 'NEUTROPHIL': 4}"
119,"[('EOSINOPHIL', (37, 112, 24, 31)), ('MONOCYTE', (88, 74, 24, 38)), ('NEUTROPHIL', (14, 23, 26, 33)), ('NEUTROPHIL', (115, 80, 32, 32)), ('NEUTROPHIL', (149, 170, 25, 33))]","{'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 3}"
120,"[('EOSINOPHIL', (71, 57, 29, 42)), ('LYMPHOCYTE', (44, 156, 26, 28)), ('NEUTROPHIL', (147, 49, 30, 45)), ('NEUTROPHIL', (132, 183, 24, 35))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
121,"[('EOSINOPHIL', (32, 19, 23, 32)), ('MONOCYTE', (35, 142, 26, 34)), ('NEUTROPHIL', (134, 26, 31, 36)), ('NEUTROPHIL', (163, 122, 28, 44))]","{'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
122,"[('EOSINOPHIL', (26, 47, 25, 39)), ('EOSINOPHIL', (31, 166, 41, 47)), ('EOSINOPHIL', (183, 169, 29, 42)), ('NEUTROPHIL', (158, 63, 24, 30)), ('NEUTROPHIL', (182, 26, 26, 28))]","{'EOSINOPHIL': 3, 'NEUTROPHIL': 2}"
123,"[('EOSINOPHIL', (69, 0, 33, 28)), ('LYMPHOCYTE', (145, 22, 26, 32)), ('NEUTROPHIL', (32, 143, 26, 34)), ('NEUTROPHIL', (144, 116, 33, 41))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
124,"[('EOSINOPHIL', (218, 95, 6, 17)), ('EOSINOPHIL', (138, 0, 24, 23)), ('NEUTROPHIL', (11, 37, 34, 42)), ('NEUTROPHIL', (33, 139, 36, 43)), ('NEUTROPHIL', (126, 159, 27, 36))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 3}"
125,"[('MONOCYTE', (144, 6, 31, 46)), ('MONOCYTE', (159, 174, 31, 48)), ('NEUTROPHIL', (12, 29, 24, 30)), ('NEUTROPHIL', (12, 141, 24, 30))]","{'MONOCYTE': 2, 'NEUTROPHIL': 2}"
126,"[('EOSINOPHIL', (36, 38, 24, 34)), ('EOSINOPHIL', (176, 0, 28, 36)), ('NEUTROPHIL', (46, 175, 24, 30)), ('NEUTROPHIL', (70, 138, 26, 28)), ('NEUTROPHIL', (149, 170, 25, 33))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 3}"
127,"[('EOSINOPHIL', (173, 59, 26, 33)), ('LYMPHOCYTE', (74, 70, 21, 30)), ('NEUTROPHIL', (24, 147, 35, 42)), ('NEUTROPHIL', (147, 178, 21, 30))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
128,"[('EOSINOPHIL', (165, 30, 47, 48)), ('EOSINOPHIL', (36, 150, 24, 34)), ('EOSINOPHIL', (144, 131, 23, 32)), ('NEUTROPHIL', (56, 21, 34, 36))]","{'EOSINOPHIL': 3, 'NEUTROPHIL': 1}"
129,"[('EOSINOPHIL', (24, 46, 25, 31)), ('EOSINOPHIL', (124, 69, 38, 37)), ('NEUTROPHIL', (13, 152, 26, 35)), ('NEUTROPHIL', (168, 133, 34, 36))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
130,"[('', (157, 21, 27, 46)), ('EOSINOPHIL', (132, 125, 29, 35)), ('MONOCYTE', (32, 6, 31, 46)), ('NEUTROPHIL', (41, 186, 39, 38))]","{'': 1, 'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 1}"
131,"[('EOSINOPHIL', (165, 30, 47, 48)), ('EOSINOPHIL', (7, 141, 24, 30)), ('EOSINOPHIL', (148, 126, 36, 54)), ('NEUTROPHIL', (21, 28, 28, 39))]","{'EOSINOPHIL': 3, 'NEUTROPHIL': 1}"
132,"[('EOSINOPHIL', (4, 0, 24, 25)), ('NEUTROPHIL', (137, 79, 22, 33)), ('NEUTROPHIL', (31, 144, 33, 40)), ('NEUTROPHIL', (149, 112, 34, 37))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
133,"[('EOSINOPHIL', (19, 56, 30, 42)), ('EOSINOPHIL', (159, 112, 31, 40)), ('NEUTROPHIL', (168, 0, 30, 26)), ('NEUTROPHIL', (33, 139, 36, 43))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
134,"[('EOSINOPHIL', (148, 38, 24, 34)), ('EOSINOPHIL', (53, 142, 47, 48)), ('NEUTROPHIL', (46, 63, 24, 30)), ('NEUTROPHIL', (70, 26, 26, 28)), ('NEUTROPHIL', (163, 202, 28, 22)), ('NEUTROPHIL', (138, 147, 18, 28))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 4}"
135,"[('EOSINOPHIL', (33, 24, 40, 46)), ('EOSINOPHIL', (145, 24, 40, 46)), ('NEUTROPHIL', (34, 178, 24, 33)), ('NEUTROPHIL', (173, 112, 31, 26))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
136,"[('EOSINOPHIL', (17, 112, 35, 41)), ('NEUTROPHIL', (46, 63, 24, 30)), ('NEUTROPHIL', (70, 26, 26, 28)), ('NEUTROPHIL', (125, 40, 26, 35)), ('NEUTROPHIL', (120, 164, 31, 41))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 4}"
137,"[('EOSINOPHIL', (24, 46, 25, 31)), ('EOSINOPHIL', (59, 163, 26, 35)), ('LYMPHOCYTE', (186, 70, 21, 30)), ('NEUTROPHIL', (183, 114, 29, 37))]","{'EOSINOPHIL': 2, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 1}"
138,"[('', (157, 133, 27, 46)), ('LYMPHOCYTE', (40, 164, 27, 31)), ('NEUTROPHIL', (28, 34, 29, 28)), ('NEUTROPHIL', (136, 49, 26, 37))]","{'': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
139,"[('EOSINOPHIL', (116, 112, 24, 25)), ('NEUTROPHIL', (56, 0, 30, 26)), ('NEUTROPHIL', (112, 63, 25, 35)), ('NEUTROPHIL', (22, 155, 31, 41))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
140,"[('EOSINOPHIL', (171, 51, 26, 35)), ('LYMPHOCYTE', (40, 52, 27, 31)), ('NEUTROPHIL', (31, 116, 33, 41)), ('NEUTROPHIL', (145, 162, 21, 29))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
141,"[('NEUTROPHIL', (1, 46, 25, 35)), ('NEUTROPHIL', (150, 39, 31, 40)), ('NEUTROPHIL', (11, 149, 34, 42)), ('NEUTROPHIL', (145, 162, 21, 29))]",{'NEUTROPHIL': 4}
142,"[('EOSINOPHIL', (178, 68, 27, 36)), ('EOSINOPHIL', (188, 163, 25, 35)), ('MONOCYTE', (38, 28, 38, 44)), ('NEUTROPHIL', (56, 133, 34, 36))]","{'EOSINOPHIL': 2, 'MONOCYTE': 1, 'NEUTROPHIL': 1}"
143,"[('LYMPHOCYTE', (171, 183, 24, 33)), ('NEUTROPHIL', (37, 0, 34, 37)), ('NEUTROPHIL', (125, 40, 26, 35)), ('NEUTROPHIL', (20, 183, 24, 35))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 3}"
144,"[('EOSINOPHIL', (60, 11, 30, 38)), ('EOSINOPHIL', (196, 7, 28, 27)), ('EOSINOPHIL', (161, 133, 45, 50)), ('NEUTROPHIL', (71, 114, 29, 37))]","{'EOSINOPHIL': 3, 'NEUTROPHIL': 1}"
145,"[('EOSINOPHIL', (59, 163, 26, 35)), ('EOSINOPHIL', (121, 192, 23, 32)), ('NEUTROPHIL', (45, 37, 34, 46)), ('NEUTROPHIL', (139, 21, 26, 29))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
146,"[('NEUTROPHIL', (46, 63, 24, 30)), ('NEUTROPHIL', (70, 26, 26, 28)), ('NEUTROPHIL', (140, 34, 29, 28)), ('NEUTROPHIL', (68, 154, 27, 40)), ('NEUTROPHIL', (154, 164, 27, 34))]",{'NEUTROPHIL': 5}
147,"[('EOSINOPHIL', (45, 52, 22, 35)), ('NEUTROPHIL', (153, 67, 33, 45)), ('NEUTROPHIL', (64, 182, 23, 30)), ('NEUTROPHIL', (134, 146, 26, 36))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
148,"[('EOSINOPHIL', (23, 57, 36, 31)), ('EOSINOPHIL', (60, 123, 30, 38)), ('NEUTROPHIL', (165, 69, 27, 43)), ('NEUTROPHIL', (112, 175, 25, 35))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
149,"[('EOSINOPHIL', (26, 47, 25, 39)), ('EOSINOPHIL', (149, 24, 29, 42)), ('NEUTROPHIL', (41, 179, 33, 45)), ('NEUTROPHIL', (146, 178, 24, 33))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
150,"[('EOSINOPHIL', (84, 119, 28, 27)), ('NEUTROPHIL', (25, 79, 22, 33)), ('NEUTROPHIL', (153, 74, 39, 38)), ('NEUTROPHIL', (128, 187, 31, 37))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
151,"[('EOSINOPHIL', (138, 0, 23, 24)), ('LYMPHOCYTE', (74, 182, 21, 30)), ('NEUTROPHIL', (39, 0, 23, 31)), ('NEUTROPHIL', (140, 146, 29, 28))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
152,"[('EOSINOPHIL', (64, 0, 28, 36)), ('EOSINOPHIL', (161, 165, 21, 32)), ('NEUTROPHIL', (137, 10, 35, 43)), ('NEUTROPHIL', (45, 149, 34, 46))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
153,"[('EOSINOPHIL', (31, 0, 28, 26)), ('LYMPHOCYTE', (58, 176, 26, 33)), ('LYMPHOCYTE', (96, 133, 16, 28)), ('LYMPHOCYTE', (132, 188, 26, 36)), ('MONOCYTE', (168, 54, 38, 52))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 3, 'MONOCYTE': 1}"
154,"[('EOSINOPHIL', (121, 10, 27, 38)), ('LYMPHOCYTE', (152, 164, 27, 31)), ('NEUTROPHIL', (39, 0, 23, 31)), ('NEUTROPHIL', (27, 137, 25, 35))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
155,"[('EOSINOPHIL', (33, 0, 41, 46)), ('EOSINOPHIL', (160, 165, 27, 32)), ('NEUTROPHIL', (163, 90, 28, 22)), ('NEUTROPHIL', (138, 35, 18, 28)), ('NEUTROPHIL', (7, 157, 32, 42))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 3}"
156,"[('EOSINOPHIL', (47, 0, 31, 40)), ('EOSINOPHIL', (142, 0, 40, 27)), ('NEUTROPHIL', (42, 161, 37, 42)), ('NEUTROPHIL', (139, 137, 25, 35))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
157,"[('EOSINOPHIL', (35, 177, 24, 34)), ('EOSINOPHIL', (0, 121, 18, 33)), ('LYMPHOCYTE', (59, 71, 24, 33)), ('NEUTROPHIL', (133, 28, 28, 39)), ('NEUTROPHIL', (159, 191, 22, 32))]","{'EOSINOPHIL': 2, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
158,"[('EOSINOPHIL', (165, 30, 47, 48)), ('NEUTROPHIL', (33, 27, 36, 43)), ('NEUTROPHIL', (78, 158, 26, 33)), ('NEUTROPHIL', (112, 175, 25, 35))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
159,"[('EOSINOPHIL', (31, 166, 41, 47)), ('LYMPHOCYTE', (160, 27, 28, 35)), ('LYMPHOCYTE', (156, 162, 25, 29)), ('NEUTROPHIL', (18, 14, 29, 55))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 2, 'NEUTROPHIL': 1}"
160,"[('EOSINOPHIL', (9, 122, 27, 38)), ('LYMPHOCYTE', (44, 22, 22, 33)), ('LYMPHOCYTE', (187, 70, 21, 30)), ('NEUTROPHIL', (163, 123, 23, 30))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 2, 'NEUTROPHIL': 1}"
161,"[('EOSINOPHIL', (45, 52, 22, 35)), ('EOSINOPHIL', (59, 163, 26, 35)), ('MONOCYTE', (147, 142, 26, 34)), ('NEUTROPHIL', (163, 10, 28, 44))]","{'EOSINOPHIL': 2, 'MONOCYTE': 1, 'NEUTROPHIL': 1}"
162,"[('EOSINOPHIL', (116, 151, 44, 56)), ('MONOCYTE', (47, 181, 29, 41)), ('NEUTROPHIL', (58, 2, 28, 34)), ('NEUTROPHIL', (139, 21, 26, 29))]","{'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
163,"[('EOSINOPHIL', (24, 158, 25, 31)), ('NEUTROPHIL', (35, 66, 21, 30)), ('NEUTROPHIL', (163, 10, 28, 44)), ('NEUTROPHIL', (157, 149, 34, 46))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
164,"[('EOSINOPHIL', (21, 68, 33, 44)), ('NEUTROPHIL', (132, 71, 24, 35)), ('NEUTROPHIL', (43, 180, 32, 41)), ('NEUTROPHIL', (123, 149, 34, 42))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
165,"[('LYMPHOCYTE', (132, 76, 26, 36)), ('NEUTROPHIL', (49, 3, 23, 33)), ('NEUTROPHIL', (29, 112, 27, 29)), ('NEUTROPHIL', (134, 155, 31, 41))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 3}"
166,"[('EOSINOPHIL', (32, 19, 23, 32)), ('EOSINOPHIL', (116, 0, 24, 25)), ('EOSINOPHIL', (48, 165, 27, 32)), ('NEUTROPHIL', (132, 160, 24, 35))]","{'EOSINOPHIL': 3, 'NEUTROPHIL': 1}"
167,"[('EOSINOPHIL', (161, 53, 21, 32)), ('LYMPHOCYTE', (40, 164, 27, 31)), ('NEUTROPHIL', (24, 35, 35, 42)), ('NEUTROPHIL', (165, 181, 27, 43))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
168,"[('LYMPHOCYTE', (164, 138, 24, 33)), ('MONOCYTE', (35, 142, 26, 34)), ('MONOCYTE', (135, 119, 30, 52)), ('NEUTROPHIL', (27, 25, 25, 35)), ('NEUTROPHIL', (139, 21, 26, 29))]","{'LYMPHOCYTE': 1, 'MONOCYTE': 2, 'NEUTROPHIL': 2}"
169,"[('EOSINOPHIL', (31, 21, 21, 28)), ('LYMPHOCYTE', (66, 80, 19, 26)), ('NEUTROPHIL', (163, 10, 28, 44)), ('NEUTROPHIL', (20, 183, 24, 35)), ('NEUTROPHIL', (163, 202, 28, 22)), ('NEUTROPHIL', (138, 147, 18, 28))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 4}"
170,"[('EOSINOPHIL', (141, 66, 26, 36)), ('NEUTROPHIL', (24, 35, 35, 42)), ('NEUTROPHIL', (49, 141, 30, 35)), ('NEUTROPHIL', (153, 179, 33, 45))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
171,"[('EOSINOPHIL', (44, 134, 40, 50)), ('EOSINOPHIL', (143, 166, 41, 47)), ('NEUTROPHIL', (28, 34, 29, 28)), ('NEUTROPHIL', (157, 37, 34, 46))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
172,"[('EOSINOPHIL', (176, 0, 28, 36)), ('EOSINOPHIL', (4, 112, 24, 25)), ('EOSINOPHIL', (157, 186, 32, 31)), ('NEUTROPHIL', (13, 40, 26, 35))]","{'EOSINOPHIL': 3, 'NEUTROPHIL': 1}"
173,"[('EOSINOPHIL', (31, 21, 21, 28)), ('LYMPHOCYTE', (66, 80, 19, 26)), ('MONOCYTE', (47, 181, 29, 41)), ('MONOCYTE', (150, 140, 38, 44)), ('NEUTROPHIL', (141, 0, 27, 29))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'MONOCYTE': 2, 'NEUTROPHIL': 1}"
174,"[('MONOCYTE', (150, 28, 38, 44)), ('NEUTROPHIL', (14, 47, 27, 36)), ('NEUTROPHIL', (38, 122, 24, 29)), ('NEUTROPHIL', (132, 160, 24, 35))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
175,"[('LYMPHOCYTE', (174, 192, 21, 28)), ('MONOCYTE', (35, 30, 26, 34)), ('NEUTROPHIL', (125, 40, 26, 35)), ('NEUTROPHIL', (24, 161, 26, 37))]","{'LYMPHOCYTE': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
176,"[('LYMPHOCYTE', (186, 70, 21, 30)), ('NEUTROPHIL', (56, 0, 30, 26)), ('NEUTROPHIL', (28, 146, 29, 28)), ('NEUTROPHIL', (180, 154, 27, 40))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 3}"
177,"[('NEUTROPHIL', (68, 42, 27, 40)), ('NEUTROPHIL', (139, 25, 25, 35)), ('NEUTROPHIL', (49, 141, 30, 35)), ('NEUTROPHIL', (150, 119, 30, 42))]",{'NEUTROPHIL': 4}
178,"[('EOSINOPHIL', (60, 11, 30, 38)), ('EOSINOPHIL', (31, 112, 28, 26)), ('NEUTROPHIL', (159, 13, 23, 35)), ('NEUTROPHIL', (119, 157, 32, 42))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
179,"[('LYMPHOCYTE', (164, 26, 24, 33)), ('MONOCYTE', (135, 7, 30, 52)), ('NEUTROPHIL', (25, 79, 22, 33)), ('NEUTROPHIL', (58, 114, 28, 34)), ('NEUTROPHIL', (158, 175, 24, 30)), ('NEUTROPHIL', (182, 138, 26, 28))]","{'LYMPHOCYTE': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 4}"
180,"[('EOSINOPHIL', (35, 36, 27, 35)), ('EOSINOPHIL', (64, 112, 28, 36)), ('NEUTROPHIL', (139, 25, 25, 35)), ('NEUTROPHIL', (159, 191, 22, 32))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
181,"[('EOSINOPHIL', (155, 4, 30, 36)), ('EOSINOPHIL', (180, 174, 24, 46)), ('NEUTROPHIL', (41, 74, 39, 38)), ('NEUTROPHIL', (19, 114, 25, 33))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
182,"[('', (157, 21, 27, 46)), ('EOSINOPHIL', (17, 0, 35, 41)), ('EOSINOPHIL', (160, 165, 27, 32)), ('NEUTROPHIL', (43, 154, 25, 33))]","{'': 1, 'EOSINOPHIL': 2, 'NEUTROPHIL': 1}"
183,"[('EOSINOPHIL', (145, 24, 40, 46)), ('LYMPHOCYTE', (36, 43, 28, 40)), ('NEUTROPHIL', (12, 141, 24, 30)), ('NEUTROPHIL', (131, 114, 25, 33))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
184,"[('EOSINOPHIL', (48, 46, 36, 44)), ('EOSINOPHIL', (161, 54, 42, 56)), ('EOSINOPHIL', (188, 163, 25, 35)), ('NEUTROPHIL', (121, 54, 26, 47)), ('NEUTROPHIL', (45, 149, 34, 46))]","{'EOSINOPHIL': 3, 'NEUTROPHIL': 2}"
185,"[('EOSINOPHIL', (196, 7, 28, 27)), ('NEUTROPHIL', (42, 49, 37, 42)), ('NEUTROPHIL', (42, 164, 27, 34)), ('NEUTROPHIL', (183, 114, 29, 37))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
186,"[('EOSINOPHIL', (44, 134, 40, 50)), ('EOSINOPHIL', (142, 112, 40, 27)), ('NEUTROPHIL', (25, 10, 35, 43)), ('NEUTROPHIL', (180, 42, 27, 40))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
187,"[('EOSINOPHIL', (48, 165, 27, 32)), ('EOSINOPHIL', (165, 142, 47, 48)), ('LYMPHOCYTE', (52, 26, 24, 33)), ('MONOCYTE', (23, 7, 30, 52)), ('NEUTROPHIL', (157, 37, 34, 46))]","{'EOSINOPHIL': 2, 'LYMPHOCYTE': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 1}"
